time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-09T09:23:51.690Z,37.853,-121.9876667,8.43,1.27,md,31,80,0.06992,0.06,nc,nc73013846,2018-05-10T02:46:01.870Z,"3km NW of Diablo, CA",earthquake,0.16,0.29,0.084,25,reviewed,nc,nc
2018-05-09T09:16:47.788Z,60.4038,-143.1793,12.9,0.3,ml,,,,0.33,ak,ak19386391,2018-05-09T14:55:53.800Z,"55km NW of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-05-09T09:11:00.970Z,19.3670006,-155.1461639,0.89,1.82,md,20,174,0.0251,0.29,hv,hv70133766,2018-05-09T09:14:13.360Z,"11km SE of Volcano, Hawaii",earthquake,0.86,0.6,0.13,7,automatic,hv,hv
2018-05-09T09:08:03.770Z,19.3438339,-155.159668,6.32,2.4,md,22,99,0.03657,0.34,hv,hv70133761,2018-05-09T09:11:25.400Z,"12km SE of Volcano, Hawaii",earthquake,0.86,0.95,0.88,8,automatic,hv,hv
2018-05-09T09:04:22.690Z,61.2886,-146.7931,0,1.7,ml,,,,0.58,ak,ak19386363,2018-05-09T09:09:09.645Z,"29km NW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-05-09T08:58:14.100Z,38.8269997,-122.8050003,2.21,0.94,md,7,76,0.005354,0.02,nc,nc73013831,2018-05-09T09:21:04.238Z,"7km NW of The Geysers, CA",earthquake,0.5,1.22,0.08,2,automatic,nc,nc
2018-05-09T08:56:33.630Z,19.3980007,-155.2723389,0,2.97,ml,47,37,0.002894,0.33,hv,hv70133741,2018-05-10T02:58:08.799Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.22,2.48,30,automatic,hv,hv
2018-05-09T08:47:40.810Z,38.8250008,-122.8059998,2.47,0.73,md,11,66,0.003564,0.03,nc,nc73013826,2018-05-09T09:11:02.183Z,"7km NW of The Geysers, CA",earthquake,0.39,1.01,,1,automatic,nc,nc
2018-05-09T08:44:05.744Z,60.74,-140.362,12.8,1.7,ml,,,,0.85,ak,ak19385344,2018-05-09T08:54:15.316Z,"136km NE of Cape Yakataga, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-05-09T08:41:47.910Z,37.6298333,-118.874,6.45,1.06,md,26,88,0.01393,0.06,nc,nc73013816,2018-05-09T17:46:02.068Z,"9km E of Mammoth Lakes, CA",earthquake,0.29,0.44,0.184,24,reviewed,nc,nc
2018-05-09T08:40:08.160Z,37.6293333,-118.8778333,5.74,0.31,md,16,89,0.01569,0.07,nc,nc73013821,2018-05-09T18:52:02.623Z,"9km E of Mammoth Lakes, CA",earthquake,0.49,0.66,0.262,14,reviewed,nc,nc
2018-05-09T08:30:44.080Z,33.2376667,-116.7716667,12.2,1.15,ml,48,39,0.01095,0.15,ci,ci38169000,2018-05-09T19:56:32.200Z,"1km WSW of Lake Henshaw, CA",earthquake,0.17,0.45,0.134,27,reviewed,ci,ci
2018-05-09T08:18:45.840Z,35.5198333,-120.0801667,11.15,1.67,md,48,117,0.04896,0.08,nc,nc73013811,2018-05-10T01:35:01.174Z,"20km NNW of Simmler, CA",earthquake,0.17,0.26,0.182,24,reviewed,nc,nc
2018-05-09T08:18:16.560Z,19.1588326,-155.3103333,10.07,1.97,md,19,218,0.1136,0.32,hv,hv70133686,2018-05-09T08:21:29.090Z,"18km ESE of Pahala, Hawaii",earthquake,1.35,0.84,0.22,6,automatic,hv,hv
2018-05-09T08:17:02.730Z,19.4006667,-155.2918333,1.07,1.85,md,17,75,0.009726,0.09,hv,hv70133681,2018-05-09T21:25:37.210Z,"6km WSW of Volcano, Hawaii",earthquake,0.24,0.15,0.047,3,reviewed,hv,hv
2018-05-09T08:12:53.210Z,35.6946667,-121.1375,5.27,1.22,md,15,119,0.1004,0.04,nc,nc73013806,2018-05-10T01:42:01.214Z,"7km NE of San Simeon, CA",earthquake,0.18,0.66,0.189,10,reviewed,nc,nc
2018-05-09T08:11:34.390Z,19.3400002,-155.0606689,6.88,1.78,md,24,226,0.05841,0.2,hv,hv70133666,2018-05-09T08:14:57.880Z,"19km S of Fern Acres, Hawaii",earthquake,0.75,0.49,0.12,8,automatic,hv,hv
2018-05-09T08:07:06.080Z,19.4174995,-155.2608337,1.03,2.47,ml,17,66,0.005459,0.14,hv,hv70133651,2018-05-09T08:12:43.540Z,"2km WSW of Volcano, Hawaii",earthquake,0.19,0.21,0.27,3,automatic,hv,hv
2018-05-09T07:57:55.250Z,-5.8916,151.7962,10,6,mww,,42,1.728,0.95,us,us1000e17w,2018-05-09T20:46:20.040Z,"177km SSW of Kokopo, Papua New Guinea",earthquake,6.3,1.6,0.071,19,reviewed,us,us
2018-05-09T07:56:46.890Z,19.3863335,-155.0338287,0.37,1.93,md,14,217,0.04211,0.18,hv,hv70133641,2018-05-09T07:59:55.880Z,"14km SSE of Fern Acres, Hawaii",earthquake,1,0.47,0.32,8,automatic,hv,hv
2018-05-09T07:53:52.750Z,33.9808333,-116.4345,3.36,1.21,ml,49,48,0.04541,0.14,ci,ci38168984,2018-05-09T20:11:51.330Z,"7km ENE of Desert Hot Springs, CA",earthquake,0.17,0.36,0.187,25,reviewed,ci,ci
2018-05-09T07:53:49.153Z,40.0723,-119.6873,14.8,0.5,ml,9,232.59,0.166,0.2435,nn,nn00634285,2018-05-10T02:04:53.989Z,"47km N of Spanish Springs, Nevada",earthquake,,4.8,0.32,2,reviewed,nn,nn
2018-05-09T07:52:45.300Z,56.0998,-149.9997,19.75,3.6,ml,,209,2.135,0.53,us,us1000e17r,2018-05-09T09:15:06.040Z,"238km SE of Kodiak, Alaska",earthquake,9.6,9.7,0.053,46,reviewed,us,us
2018-05-09T07:51:56.690Z,33.9843333,-116.437,2.66,1.07,ml,13,96,0.04947,0.1,ci,ci38168976,2018-05-09T23:20:47.884Z,"6km ENE of Desert Hot Springs, CA",earthquake,0.17,0.19,0.08,4,reviewed,ci,ci
2018-05-09T07:51:29.580Z,33.9815,-116.4336667,2.86,1.2,ml,30,61,0.04568,0.15,ci,ci38168968,2018-05-09T20:17:00.572Z,"7km ENE of Desert Hot Springs, CA",earthquake,0.19,0.28,0.166,24,reviewed,ci,ci
2018-05-09T07:50:25.350Z,19.449667,-154.9646606,0.85,1.83,md,11,166,0.0408,0.21,hv,hv70133611,2018-05-09T07:53:41.920Z,"5km WSW of Leilani Estates, Hawaii",earthquake,1.19,0.91,0.01,3,automatic,hv,hv
2018-05-09T07:48:47.170Z,38.8223343,-122.8061676,2.26,0.53,md,18,59,0.00323,0.04,nc,nc73013801,2018-05-09T08:25:01.952Z,"7km NW of The Geysers, CA",earthquake,0.26,0.52,0.33,2,automatic,nc,nc
2018-05-09T07:48:40.710Z,38.8050003,-122.7961655,2.47,1.53,md,12,133,0.003039,0.04,nc,nc73013796,2018-05-09T10:48:02.728Z,"5km NW of The Geysers, CA",earthquake,0.54,0.85,0.12,3,automatic,nc,nc
2018-05-09T07:47:18.790Z,38.8173332,-122.8133316,3.41,0.76,md,11,100,0.006566,0.04,nc,nc73013791,2018-05-09T08:04:02.836Z,"7km NW of The Geysers, CA",earthquake,0.62,1.47,0.17,2,automatic,nc,nc
2018-05-09T07:46:22.690Z,55.9372,-149.8768,5,2.9,ml,,,,0.59,ak,ak19384302,2018-05-09T14:48:41.327Z,"257km SE of Kodiak, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2018-05-09T07:41:13.570Z,33.2343333,-117.4286667,15.45,1.39,ml,41,175,0.05559,0.16,ci,ci38168960,2018-05-09T13:00:45.870Z,"5km W of Camp Pendleton South, CA",earthquake,0.44,0.34,0.178,27,reviewed,ci,ci
2018-05-09T07:40:34.310Z,19.4055,-155.2781667,0.23,2.39,md,28,37,0.007,0.08,hv,hv70133601,2018-05-09T20:34:28.830Z,"5km WSW of Volcano, Hawaii",earthquake,0.13,0.14,0.045,6,reviewed,hv,hv
2018-05-09T07:38:16.248Z,59.7729,-136.6553,0,1.6,ml,,,,0.84,ak,ak19384274,2018-05-09T07:44:36.624Z,"83km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-05-09T07:37:54.940Z,38.8286667,-122.8056641,4.3,0.56,md,7,127,0.01542,0.01,nc,nc73013786,2018-05-09T07:54:01.668Z,"7km NW of The Geysers, CA",earthquake,1.08,5.08,,1,automatic,nc,nc
2018-05-09T07:28:38.170Z,37.0498333,-97.915,3.85,2.03,ml,14,73,0.06793,0.05,ismpkansas,ismpkansas70245418,2018-05-10T01:17:41.120Z,"15km SE of Anthony, Kansas",earthquake,0.21,1.77,0.25,17,reviewed,ismp,ismp
2018-05-09T07:22:53.350Z,38.8255005,-122.8068314,2.34,2.05,md,28,58,0.003292,0.04,nc,nc73013776,2018-05-09T10:21:03.589Z,"7km NW of The Geysers, CA",earthquake,0.2,0.37,0.1,7,automatic,nc,nc
2018-05-09T07:22:06.140Z,37.6278333,-118.8753333,6.23,0.69,md,20,90,0.01321,0.06,nc,nc73013781,2018-05-09T17:26:02.964Z,"9km E of Mammoth Lakes, CA",earthquake,0.37,0.46,0.139,16,reviewed,nc,nc
2018-05-09T07:20:53.620Z,38.8264999,-122.8066635,2.35,2.2,md,37,50,0.004088,0.04,nc,nc73013771,2018-05-09T10:06:02.509Z,"7km NW of The Geysers, CA",earthquake,0.17,0.29,0.17,11,automatic,nc,nc
2018-05-09T07:17:03.540Z,19.390667,-154.9774933,-0.65,1.86,md,24,242,0.04972,0.24,hv,hv70133566,2018-05-09T07:20:18.360Z,"10km SW of Leilani Estates, Hawaii",earthquake,0.95,0.28,0.28,8,automatic,hv,hv
2018-05-09T07:15:19.970Z,38.7588348,-122.7333298,3.16,1.21,md,13,165,0.01067,0.03,nc,nc73013766,2018-05-09T09:51:02.417Z,"3km SE of The Geysers, CA",earthquake,0.79,0.89,0.05,4,automatic,nc,nc
